,Duration_days,Energy_Unit_log,Energy_density_Joule_sqr,Volume_m3_sqr,Event_freq_unit_per_day_log,Energy_Joule_per_day_sqr,Volume_m3_per_day_sqr,Energy_per_Volume_log,Intensity_Level_encoded
31,11.0,1.3862943611198906,12.201049,23.590449000000003,0.2413763195752694,6.007401000000001,14.561856,0.4809838908300767,0
32,1.0,1.0986122886681098,6.812099999999999,8.555625,1.0986122886681098,6.812099999999999,8.555625,0.5210297939402324,0
33,7.0,2.19722457733622,4.826809,7.35819876,0.76220671649144,1.827904,2.8176979600000003,1.373513034222999,0
34,4.0,2.19722457733622,31.595641000000004,21.3444,1.0986122886681098,25.190361000000003,16.144323999999997,1.0048881520194195,2
35,7.0,2.3978952727983707,28.323684,17.960644000000002,0.8874796500200355,20.043529000000003,11.512448999999998,1.211822986835574,2
36,2.0,1.3862943611198906,19.149376000000004,16.638240999999997,0.9162907318741552,16.605625,14.273284,0.5512807944566308,0
37,10.0,2.995732273553991,13.5424,23.348224,1.0647107369924282,7.182400000000001,14.684224,1.5957687547784674,2
38,6.0,2.833213344056216,13.111641,21.911761,1.2993738890891888,8.082649,15.233409,1.485703642052606,1
39,3.0,0.6931471805599453,8.820900000000002,17.338896,0.2874320411965716,6.215049,13.593969,0.2152353222316735,0
40,16.0,2.19722457733622,27.237961,20.720704,0.4054651081081644,16.120224999999998,11.209104,1.0143133186067017,2
41,10.0,2.995732273553991,34.398225000000004,18.173169,1.0647107369924282,23.668225000000003,10.647169,1.6968909777748336,2
42,8.0,2.5649493574615367,24.127744,20.839225000000003,0.9162907318741552,16.072081000000004,13.410244,1.2888735217049274,2
43,16.0,3.044522437723423,22.6576,14.768649,0.8109302162163288,12.645136,6.964320999999999,1.825237361623563,1
44,9.0,2.772588722239781,41.81044920999999,26.03346529000001,0.9809542451998772,31.730689,17.623204000000005,1.3711428179180147,3
45,6.0,2.3978952727983707,19.766916,19.0969,0.9809542451998772,13.454224000000002,12.902464,1.1903796909834348,1
46,3.0,1.3862943611198906,21.2521,13.927824,0.6931471805599453,17.081689,10.595025,0.5899279933434621,1
47,1.0,0.6931471805599453,0.81,7.612081,0.6931471805599453,0.81,7.612081,0.3092846693468919,0
48,9.0,2.3978952727983707,21.288996,21.261321,0.7471617688661836,13.395600000000002,13.373649,1.153329916465379,1
49,13.0,2.4849066497880004,32.764176,18.071001000000003,0.6130211360806603,21.2521,9.840769,1.2774908252973936,2
50,13.0,2.079441541679836,23.367556,16.941456,0.4304828710834522,13.845841,9.012004,0.9935036939084542,1
51,9.0,2.70805020110221,34.117281000000006,21.362884,0.9384435365152884,23.882769,13.454224000000002,1.393516165614149,2
52,6.0,0.6931471805599453,2.9584,14.876449,0.1544363533044189,0.8873639999999999,9.480241,0.230531284137517,0
53,11.0,2.8903717578961645,24.443136,21.141604,0.934130650002486,15.225604,12.645136,1.546979291469578,2
54,3.0,0.6931471805599453,0.6084,11.840481,0.2874320411965716,0.091809,8.785296,0.2551174494946219,0
55,8.0,3.912023005428146,40.615129,26.03346529000001,1.931159027109304,29.9209,17.79236761,2.36118528035062,3
56,2.0,1.0986122886681098,1.9321,8.456463999999999,0.6931471805599453,1.185921,6.796449000000001,0.5234009671773922,0
57,6.0,3.218875824868201,22.543504,21.7156,1.6094379124341005,15.7609,15.069924,1.8164869742624716,2
58,10.0,3.1354942159291497,34.327881,23.961025,1.1631508098056809,23.609881,15.171025,1.7037261197427322,3
59,15.0,3.80666248977032,29.800681,23.668225000000003,1.3694024934496725,18.344089000000004,13.608721,2.3069946781528308,3
60,5.0,2.3978952727983707,16.064064,10.374841,1.0986122886681098,10.949481,6.360483999999999,1.412114604178898,0
61,2.0,1.791759469228055,9.947716,10.949481,1.252762968495368,8.139609000000002,9.048064,0.9206932357433693,0
62,7.0,1.3862943611198906,13.075456,21.187609,0.3569748989477303,7.678440999999999,14.122564,0.5018346414111953,0
63,4.0,0.6931471805599453,0.6084,11.840481,0.2231435513142097,0.0843902499999999,8.059921,0.2551174494946219,0
64,8.0,1.9459101490553128,31.281649,23.126481,0.5596157879354227,21.9961,15.256836000000002,0.8098899581385403,2
65,5.0,1.791759469228055,15.968016,10.751841,0.6931471805599453,10.870209,6.6564000000000005,0.9261836902941576,0
66,16.599999999999994,3.1354942159291497,22.429696,17.081689,0.6714126884139392,11.383876,7.678440999999999,1.8441953479752693,1
67,5.0,1.3862943611198906,19.740248999999995,18.412681000000003,0.4700036292457356,14.017536000000002,12.902464,0.5301209048149056,1
68,7.0,2.5649493574615367,25.989604,12.362256,0.9984235614126774,18.088009,7.134240999999999,1.4845477697547902,2
69,13.0,2.4849066497880004,15.784729,14.205361000000002,0.6130211360806603,8.173881,7.054336000000001,1.3657206751591748,0
70,14.0,2.8903717578961645,21.335161,23.464336000000003,0.7948008342864451,12.061729,13.675204,1.5061854585990613,0
71,8.0,3.044522437723423,35.784324000000005,19.829209,1.252762968495368,25.796241,12.6025,1.7031748814408647,2
72,8.909729556485983,2.3978952727983707,21.243196387778728,21.196193252126314,0.7541966190424778,13.397364004826857,13.35947097369095,1.154444749657992,1
73,3.167557359199578,1.5024362722311482,20.907109618406977,14.454892429098193,0.7465064467734195,16.61238630560058,10.906483300197923,0.6571409971787971,1
74,15.198561869523372,3.1919133898452987,20.86692855872512,17.12217081443348,0.8178340662048119,10.730306409609579,8.162976554961205,1.8935589410209035,1
75,8.454525098378697,2.3978952727983707,21.012243853913418,20.86777522265264,0.7896710782088243,13.406259306877551,13.287975802826523,1.160066490502155,1
76,3.0,2.048496318505725,26.01245647533725,15.47013198521727,1.1881891767513224,21.379300409362955,11.946470121305314,1.0084596269955912,1
77,14.28775895350751,2.9110854590664568,22.082646873456056,18.35330961442546,0.6944587585528526,11.995927421975534,9.411163856041103,1.6340048995094913,1
78,12.61185111959499,2.7484344265561322,21.831106338437106,19.274977773855912,0.7111625055714823,12.439541107668934,10.667038027483374,1.481659269398073,1
79,3.4319450186421157,2.146348781803898,23.67423715796751,16.35943853420618,1.175071784996823,18.861459136515798,12.338048104545027,1.0543425296937141,1
80,6.835083439207832,1.9847983817188,19.112547528718707,13.639843815212496,0.6912470269054188,12.66865946196071,8.396124283779491,0.996738277423995,1
81,3.6118528947223796,1.837585604936645,23.430328172130782,14.551666925591741,0.928452322617551,18.428376784387304,10.6574913123208,0.8756500125905577,1
82,5.721012278695916,2.353472932405599,19.686880699981586,18.81463752082325,0.985229267023093,13.56953199661061,12.839883845752698,1.1625761375607817,1
83,15.500125420909985,2.2482943260699035,26.835578259743816,20.46857246100262,0.4470182259094484,15.934066807976002,11.128276380034377,1.0583074272369124,2
84,7.459248891965867,2.5649493574615367,25.13454685800443,16.255294620479006,0.9607041504530897,17.162196299717035,10.016488423724457,1.3946845881516365,2
85,10.333708611139022,2.9263962818481906,29.066710513398544,22.27245839795624,0.9977539933065859,19.191903379611635,13.734992156216848,1.5567261002935124,2
86,9.0,2.6761703919861475,34.26017567695144,20.760699933858568,0.9184370609025754,24.002493536420857,12.982245180042176,1.37965134465483,2
87,9.952665418846559,2.658092047056507,23.53242838487152,19.120574164721216,0.8543325364155693,14.891431144475712,11.451317684932146,1.3965898794535083,2
88,9.225646316108401,2.4849066497880004,34.98472263107553,17.1999556568315,0.787949742911778,24.52511005841397,10.13311816970477,1.2953984031423753,2
89,8.8879950890673,3.0207327592067497,26.50981941742202,22.006283203703575,1.1908096707238782,17.700278952155223,14.089655436911748,1.641625728528503,2
90,10.721998772266824,3.5702641171181764,35.258640663276374,22.56945250831942,1.4448313689458434,24.083219785104273,13.852210490597063,2.11667749147393,3
91,10.877105418031501,3.678368011640837,35.99759320106806,22.279414674269958,1.5181222239484506,24.724193115470406,13.607329361426954,2.220100424589542,3
92,8.0054513608871,2.3989923725848894,41.80109641275954,25.814887949308183,0.8113651353489916,31.855494578138817,17.452688116623953,1.0888769485803016,3
93,15.992211559291217,3.9112024112988983,41.71691184237018,24.742194791776814,1.5302140681789227,31.760710203196048,14.215676655049624,2.3834951097868182,3
94,12.912592451861418,3.8043630127252825,37.986123661562836,23.0729345306381,1.5449463477812095,27.17282652948057,13.679507438157813,2.317152147583047,3
95,8.776693679023438,3.912023005428146,39.5162938506648,26.03346529000001,1.931159027109304,28.589145678384018,17.577509435639655,2.36118528035062,3
96,10.007066305219718,3.1397493711179907,34.33699047790986,23.947405481048875,1.165907657714294,23.61451363437052,15.15811757382478,1.7077677338640305,3
97,11.11531212520708,3.7416906302051114,35.75985940465524,22.09629635515085,1.5527876592879972,24.44076309158611,13.364612422333883,2.27818218376772,3
98,10.52477466025839,3.820526765924346,36.647590543383565,23.934456233248703,1.7328633313172652,25.323390811235015,15.195266754564955,2.31631527340831,3
99,8.399860971715256,2.547720559587354,41.81044920999999,25.903292560168612,0.8789161896606332,31.811909415531947,17.52266870998174,1.2011743006987432,3
100,8.046665663213615,2.4153805911183515,41.81044920999999,25.826682982546732,0.818864500291097,31.859709455803323,17.463501431901545,1.1011440076408088,3
101,14.868777594207295,3.809427621838356,30.010241292448306,23.73029950422633,1.3841455022129898,18.55791643512884,13.703998518241786,2.308416882391181,3
102,8.836143297848478,3.1973422979733965,33.41199281355279,23.695364000252255,1.3386072826233972,23.508559127080797,15.5106521191969,1.7624406520664522,3
103,10.453032172664104,3.196306380193446,33.917687549583015,23.93449543596879,1.1818385394770543,23.13276636188855,15.029470204903635,1.758386132886026,3
104,13.091930046665436,3.8468695366092267,32.84784123926797,24.57083378595307,1.5837766460427363,21.453296621238486,14.994125944279318,2.3276745701141723,3
105,8.824619912671627,3.5562723742985596,30.1665648597181,23.144246469742225,1.7075169773128382,21.327110673950035,15.474527490679073,2.09022196899271,3
106,15.899385314840728,3.912023005428146,41.74295620490906,24.772137095314662,1.5381786950663288,31.775900804374174,14.271061304557822,2.3837114199268132,3
107,7.80057735948788,3.5582501363250914,32.831470673707926,22.452809956958017,1.7471927529581657,23.683778304986358,15.096452830727445,2.1051982457312595,3
108,1.0153689999505504,0.7047025725252345,2.347196597626645,18.552698682707174,0.68842876903501,2.2226801784918506,17.79668209414467,0.201578006080069,0
109,1.0188487719040407,0.6952690641797822,22.627061591292755,8.916261969754034,0.6866565116914628,22.837318591386907,8.92972932369539,0.27748838924063746,0
110,5.06780039908783,3.4043167213336405,30.253309875968412,22.811718877070255,1.9189986395436456,23.111574911376383,16.550076476767195,1.9587722399309286,3
111,10.999982399073785,1.784619125863648,5.929297870175869,15.136711971537455,0.3701163863895755,1.9913632005664799,8.098995171538302,0.8274621695314612,0
112,11.044693309365234,2.713633171565671,23.112040600886928,18.210194991959597,0.8156234608124605,14.173205547040249,10.425135987786916,1.4617424950209503,2
113,12.999297830554598,1.61252860526174,33.96738814106578,13.983117700388316,0.27274860094695585,22.096490127411357,6.855798650548792,0.7339906313336442,0
114,15.986872477237167,3.921493761618219,41.757998697779,24.711131864431266,1.5289926334711532,32.03334810369594,14.21719603159024,2.391327117958588,3
115,9.041399138275764,1.3927082022309707,19.867027675046174,18.118355985754132,0.2830015700001568,12.236776751440493,10.923313819569746,0.5312258092757687,0
116,8.043395039883453,1.9560102138286564,19.102752026459584,12.231276979190707,0.5657187831840209,12.139166720729447,6.765350764325443,0.9930827749314305,1
117,8.99637631103502,3.1815618548672777,19.338389267707264,23.788228494783983,1.2691417887549972,11.94551457718032,15.363725212260237,1.7489045971597714,2
118,16.533664672472973,1.0820175303745596,26.529878671794695,8.5619573032172,0.14916009418822068,15.116245521169231,2.9040909770756254,0.5310119317524671,0
119,10.004378018226014,2.938863261035413,31.480664612136714,22.767188645457743,1.0262390729477056,21.152009641438255,14.302570515559335,1.5581908860779456,2
120,9.019424555321855,2.090774343522534,18.490264344627654,9.04965010483773,0.5808171315834341,11.173630917181764,4.317009922169688,1.2015714626327658,0
121,8.032887723243103,2.398345509337638,41.84388088741017,25.71761092694772,0.810360495765693,31.828155344693055,17.46081756787753,1.0885376099905733,3
122,3.9529988340092226,1.3809835975531055,17.763136712903467,14.46757233067458,0.559893287062296,13.045691679544378,10.146195637432838,0.582039477337931,0
123,6.005649311088666,1.6074955669517188,20.336940791283382,20.755569571931108,0.5119530898829963,13.991334203547522,14.271659808808538,0.6206324420382217,1
124,4.939136267311257,1.6077132849977065,22.38057380414464,17.51657793866454,0.5823357723743764,16.382293435400573,12.061861793680894,0.6624754586370172,0
125,6.063100324001268,1.3818322503908103,13.264501063749902,13.048425274146423,0.412764364971978,8.351605334772279,8.01605206053098,0.610883072510897,0
126,5.012915781955302,1.9458234918945492,24.921344650477796,21.462206042481547,0.7700029093505827,12.709329910481149,10.228244489003055,0.8284097973361453,2
127,9.047851620262131,2.484739170116191,35.117720556354136,17.14992787968551,0.8046672031099872,24.649435607911194,10.164483555413769,1.2915440659102584,2
128,3.968022937113242,2.0553376269056356,19.21470963881237,17.101112812893565,1.0060908469296101,14.257922578335094,12.448048373881045,0.9811800371222226,1
129,9.994507488510587,3.3999794698225143,14.998267656580927,17.26424350130806,1.3579467648219226,8.414209121399466,9.967377706869215,2.0738045018762503,1
130,2.9899442941114662,2.1935196556837258,26.873147293567403,15.718948335231277,1.29447781219579,22.453805194994715,12.174070919602187,1.099870742878569,1
131,10.937307982551017,3.7374337780237044,35.45175364331597,22.097610465528884,1.5493174101995602,24.249398044003705,13.290439773400811,2.278020902261338,3
132,5.979696843953664,2.6382545511418645,19.451983402176634,19.6207020165224,1.1485105899872778,13.148935377210522,13.346234308961252,1.3657215175714645,1
133,3.9624717919539156,1.6018215480795144,21.230967343011372,13.685820968079955,0.6902130716037866,15.906871765495476,9.617005815819002,0.7334438799426438,1
134,1.9203329993318057,1.0980767112212506,3.7699757663794013,10.632798519736385,0.6866585127101041,2.7291231450811564,8.67649576342225,0.48495437845704004,0
135,9.972865965569891,3.930137368866327,37.70355188845536,26.074785811067528,1.9380524392790435,26.397109870552423,17.196326361712128,2.3568671184843284,3
136,14.025224081707645,3.582311231936449,22.439318129794277,18.78923702278615,1.2726349437279552,6.719855502175184,9.99016469115646,2.2323290374382343,2
137,9.995319388635986,2.0913035247035423,27.625667363323217,23.224382664785736,0.5286461417323124,18.289090643998083,14.670478483812113,0.8998729112836145,1
138,9.985788415967647,2.9354011926334707,28.18647253573447,22.111834684914765,1.0381093257827485,18.407773134599356,13.68713250666967,1.5758931772271736,2
139,10.988825319164786,1.3942443232396229,12.21909381791943,23.578763204186764,0.2423879540212811,5.906243419510071,14.493292414320095,0.48728736825155156,0
140,1.0914700667263142,1.0849135364185263,6.8195410289508605,8.588150353025078,1.100614428609291,6.700167517086936,8.52263531781555,0.5277544465251331,0
141,7.029175630069684,2.188269955508026,4.808277021177354,7.388921576611402,0.7628238119366968,1.8636684170860562,2.8124137746924567,1.3701320445383685,0
142,3.9788304287044984,2.192959027689609,31.556530331475148,21.358508958333452,1.1003105134629336,25.200345879510362,16.129468627505066,1.0088135453879692,2
143,6.9555104017435685,2.410842148445529,28.241727971053503,17.947944990873943,0.8863050609342312,20.0869903171762,11.474037649635557,1.217501557243093,2
144,1.9748700461159525,1.3839356618351868,19.12817488024018,16.58699955923589,0.9105174321727524,16.475530670340724,14.325148713753347,0.5499171912024398,0
145,10.032021405030164,2.9898383456507456,13.443713724231797,23.40918012008972,1.0649374605058646,7.202836754408388,14.687310912721848,1.5887155022286428,2
146,5.951725495059196,2.8381897379239933,12.96785173325763,21.869522175746283,1.2995743277735785,8.105179072676265,15.209023408857028,1.4944363046034794,1
147,3.020635615439347,0.6947441303714553,8.820128244517695,17.2791977596932,0.2835199283840602,6.37524953137615,13.558119134072374,0.21768164691871847,0
148,15.993507563800607,2.196520052768109,27.069654816260883,20.763327575688045,0.4048879475285234,16.2225669283906,11.156704408487597,1.0245849800432907,2
149,9.941571636443786,2.9954406064703174,34.58940144569911,18.245055741871898,1.0580606040965328,23.633932629984024,10.642186707132181,1.6909365986534959,2
150,7.973774673821193,2.5735972600627797,24.225321652218796,20.876127375097358,0.9175584816117094,16.227226805292027,13.364297715702833,1.2995530218182045,2
151,15.945616991189402,3.0383856024464615,22.616443805746105,14.703930350391603,0.8120370793530125,12.573878389805918,6.936082783535239,1.8334980534980594,1
152,8.920236354665619,2.775941278331932,41.92805964913088,25.977728099358284,0.9787166143154176,31.79625567139104,17.64106908189042,1.3658339480453223,3
153,5.978921151804208,2.4186570060389285,19.573886201990664,19.105381257387574,0.9844930749384077,13.534213450699314,12.944613869397811,1.196926337025794,1
154,2.979239945883084,1.4039657043218667,21.311436086360246,13.905392762028272,0.6924299073836586,17.020494160445065,10.563446500223193,0.5914035242839333,1
155,0.9686723342651176,0.6976358867163727,0.950979950194569,7.665906957422602,0.6968619515861237,0.8660000394449796,7.548661976214489,0.3051199568420981,0
156,9.032262229609069,2.40429844912149,21.15954765354111,21.158957892415735,0.7396984455493975,13.33931650176871,13.381806369689924,1.1459543341207439,1
157,13.037557511444307,2.4826528978267355,32.49935859777712,18.018934304382743,0.6125580857599117,21.186204340696342,9.877660287331555,1.2770145453995603,2
158,13.022474146014941,2.074933442953723,23.30255343304845,16.90221582132591,0.4295824116048031,13.756322401194991,9.010325900611047,0.9888481811103976,1
159,8.984578922228026,2.719778828187382,34.160123608918504,21.352234050715218,0.9444733530167781,24.009690984408348,13.490270147068356,1.399891333917466,2
160,6.029103319748931,0.6713214964735961,3.063536032438503,14.920883060915271,0.15391770230741325,0.7346571322922247,9.463100337133014,0.22430301717663104,0
161,10.991098941342962,2.8942681724844594,24.398647787760545,21.11492351977678,0.9347734767215238,15.118392572299348,12.635918820308234,1.5425621120413473,2
162,3.029299978595143,0.6936813735225983,0.5632305754433695,11.834482907384366,0.29239492250123933,0.12841444364738835,8.78483149698433,0.2585137902058031,0
163,8.039165971276962,3.9030504882053383,40.62054122070397,26.10896822780328,1.9321648017060786,29.869379627693984,17.774450956581873,2.3695762237715985,3
164,2.025996145312751,1.108188341770431,1.860320087678006,8.44136372321211,0.6956092837949703,1.283978329723238,6.81096839648047,0.5200359378899851,0
165,5.995016627982956,3.221159975503242,22.64720133233521,21.67704827063407,1.6130955978252608,15.802435241182197,15.14836419251974,1.8192063990979879,2
166,10.024093560507492,3.12908707812305,34.40934418551342,24.005730744664437,1.1731555178467112,23.699285350531067,15.18698860448923,1.6976747768973854,3
167,14.99476307261213,3.802910617121463,29.972729935155257,23.725181035699777,1.368566189141441,18.247212421820258,13.612099354698225,2.296450076689783,3
168,5.0169896068020545,2.395375766584173,16.155518792367868,10.406094660825971,1.090777084229333,10.965879433663643,6.385269903046865,1.4060480683826815,0
169,2.0531336478845557,1.7891944447639925,9.750856102879041,10.989834338464593,1.2580160894047974,8.167029118578087,8.976926839284705,0.9132438809920614,0
170,6.939467715916014,1.3947262934791038,13.20355884208667,21.06570695845052,0.35328374670859153,7.6613080541908785,14.101592783287852,0.5086687266574286,0
171,3.980489276439765,0.6861578996955061,0.5332908053986876,11.885232424520055,0.22524489414931906,0.15029211439636098,8.104910452353446,0.2523799925690266,0
172,7.974517678661762,1.9319073861889446,31.448904697032415,23.083117803934453,0.5552855752621206,22.038700895050127,15.215900797402066,0.8046440986997278,2
173,4.96828551183617,1.7754166952192845,15.838451926800511,10.6970718446763,0.6892346576192382,10.880259656439264,6.650598044831698,0.9261007778709012,0
174,16.52629802765384,3.147926733044518,22.446191605452785,17.095793046888236,0.6740537954236923,11.27585782856156,7.719429024388427,1.8442388928822466,1
175,5.013563424751894,1.3839577782658972,19.72522382530673,18.434094254055974,0.47070635577806497,14.095628354734945,12.885755628701439,0.5273186184094214,1
176,6.922695362210921,2.5649572290389426,25.985810018962745,12.282895319833395,1.0045257791736688,18.038861456239577,7.171381189390499,1.4756461457517134,2
177,13.018985095453592,2.4803638174646494,15.820167006164915,14.122108983897967,0.6156461264983175,8.223589815366317,7.091404276419633,1.3707755401727835,0
178,13.96776530164802,2.899405468367977,21.266279401047175,23.472985029550657,0.797720029064569,11.98432765420944,13.701549164369828,1.5149111393381665,0
179,7.9877486151408705,3.0396627960337055,35.66515198923378,19.79862993550975,1.2531618202616246,25.651446428693635,12.591298341329097,1.7070537382815314,2
180,8.9254078355178,2.4085758466627682,21.355921469627134,21.309547584219402,0.7516824421243241,13.220100911590796,13.32737155058106,1.1598650368018453,1
181,3.1979619995771946,1.4954028245335858,21.109058799995037,14.37044466863904,0.7486012322520431,16.516268674988336,10.925397822445998,0.6650227883293599,1
182,15.198403253900807,3.1891347102118717,20.903941559414083,17.197459973349403,0.8204628786777031,10.68808902983072,8.160215860877843,1.8971547235570239,1
183,8.46693644300782,2.403891103169033,20.990245856344927,20.840548926048992,0.7854574084328345,13.348263347792827,13.324417465268333,1.1552797048918282,1
184,3.000200601329013,2.0614697125537074,25.944410861873095,15.470399274122135,1.1862829391588146,21.248254819540872,12.005423497180995,1.0126862485731574,1
185,14.355123287182025,2.904587925217705,22.045739900935487,18.39979056062752,0.6902956399582414,11.95200253396564,9.412181883023898,1.6368689135398171,1
186,12.69961058230441,2.756310370636743,21.735624299637134,19.21519422913087,0.718996531192923,12.488762956483477,10.69776740479582,1.4932508910504267,1
187,3.458982611760899,2.1138087087066286,23.70745101927141,16.28869727490662,1.174445071654971,18.884194101059105,12.327512174081674,1.0616751026702074,1
188,6.846269955071256,1.9807692502537793,19.070437993877484,13.696959629639618,0.6906076711959181,12.592359909946754,8.421545824825719,1.0014035695547305,1
189,3.579341419640456,1.8406816970028492,23.49865683580646,14.612077406258269,0.9236986315862133,18.412478470662013,10.662983820031451,0.8759501188477103,1
190,5.698314797015786,2.361201092358773,19.47581936939583,18.847425753396333,0.9837548759268316,13.562959131735866,12.850291056415736,1.1643979092942642,1
191,15.54097624366311,2.250151952441476,27.158137218062937,20.536647845741758,0.4479254807674349,15.906586031037648,11.139791147580357,1.0607804781994477,2
192,7.469040661190788,2.575082735292293,25.325683921924487,16.24937028120233,0.957506228210042,17.22410981294363,9.98143380089613,1.3884863076070675,2
193,10.335886901005713,2.921962144529334,28.996501030202364,22.304893963934905,1.001364185302318,19.197788281929142,13.723010525818635,1.5492549463270722,2
194,9.05876354178301,2.673792641549844,34.37256409716999,20.812965992054245,0.918820147927006,24.08078422997211,12.935400125800324,1.3826527340192483,2
195,10.009294408017107,2.653450297113878,23.65233596892913,19.134929931837757,0.8526675324987437,14.993928215798654,11.48758945842983,1.3862424301507696,2
196,9.221976889716187,2.482863383163948,34.86867633506753,17.12493395423468,0.7833249968802803,24.48416326275929,10.090407131731197,1.2827096458130056,2
197,8.844347482557435,3.014974733577205,26.58487009901485,22.00790349723765,1.192591435061211,17.62294314116331,14.080368410720084,1.6380652444625772,2
198,10.750261099617104,3.56825813206669,35.02085824066968,22.50470745198151,1.4447751158269726,24.06960947007532,13.803938073233647,2.126779469719389,3
199,10.909267543744656,3.6789642324483802,36.03586823201853,22.38998179250069,1.5137224487142067,24.722129106003802,13.657123546883064,2.2215731331298016,3
200,8.004616357928878,2.393478497102372,41.66429845583705,25.79193807727197,0.8080700461281615,31.832144851864673,17.3645783127711,1.0773831315348588,3
201,16.00388070192672,3.898708098994367,41.75641573506571,24.831638706185956,1.528534262307627,31.913608004652108,14.276290672235646,2.3847218233036576,3
202,12.872019191661002,3.807881431832692,38.025294712371945,23.080425628436274,1.5476142375642175,27.162630365162624,13.716239604390122,2.313283664663239,3
203,8.857593393430513,3.89970065807154,39.42774567675346,26.040742003577172,1.930129380294084,28.589839602689697,17.635417398559113,2.3571270880789625,3
204,10.02004411473789,3.150401573744501,34.295244201133265,23.931034817822955,1.1651194760346244,23.56774307246912,15.207408803259046,1.7092082538435796,3
205,11.16826427386055,3.750768899851401,35.74577008346739,22.08095374986314,1.5595702876580286,24.477133873012736,13.329722569403414,2.2742632583034306,3
206,10.502705068710718,3.8032677250914864,36.741657327943805,23.83944494863521,1.7349282241579753,25.43289397391437,15.187126219934607,2.316964256519637,3
207,8.363014911458546,2.5405327857984767,41.76240063632329,25.9636697014579,0.875529597404304,31.809447897628555,17.525819535731657,1.1974218965292,3
